,MKT_RF,SMB,HML,RF_US,JPY_USD,JPY_YIELD,FX_RETURN,JPY_YIELD_MONTHLY,MARKET_RETURN,MARKET_RETURN_FX_ADJUSTED,MKT_RF_JPY,SMB_JPY,HML_JPY,RF_JPY,TOPIX_RETURN
2010-01-31,-0.0097,-0.0005,-0.0042,0.0,,0.00126,0.0,0.0001049394112684,-0.0097,-0.0097,-0.0098049394112684,-0.0005,-0.0042,0.0001049394112684,0.0
2010-02-28,-0.0097,-0.0005,-0.0042,0.0,89.34,0.00126,0.0,0.0001049394112684,-0.0097,-0.0097,-0.0098049394112684,-0.0005,-0.0042,0.0001049394112684,-0.0077903271143562325
2010-02-28,0.0012,-0.0056,0.004,0.0,89.34,0.00136,0.0,0.0001132627502102,0.0012,0.0012,0.0010867372497897,-0.0056,0.004,0.0001132627502102,-0.0077903271143562325
2010-03-31,0.0012,-0.0056,0.004,0.0,93.27,0.00136,0.0439892545332436,0.0001132627502102,0.0012,0.0012527871054398,0.0011395243552296,-0.0058463398253861,0.0041759570181329,0.0001132627502102,0.09474334446451871
2010-03-31,-0.0036,-0.0051,0.002,0.0,93.27,0.00135,0.0,0.0001124304506039,-0.0036,-0.0036,-0.0037124304506039,-0.0051,0.002,0.0001124304506039,0.09474334446451871
2010-04-30,-0.0036,-0.0051,0.002,0.0,94.18,0.00135,0.0097566205639543,0.0001124304506039,-0.0036,-0.0036351238340302,-0.0037475542846341,-0.0051497587648761,0.0020195132411279,0.0001124304506039,0.008408149170194168
2010-04-30,-0.0172,-0.0097,-0.0086,1e-05,94.18,0.00138,0.0,0.0001149273265657,-0.01719,-0.01719,-0.0173049273265657,-0.0097,-0.0086,0.0001149273265657,0.008408149170194168
2010-05-31,-0.0172,-0.0097,-0.0086,1e-05,91.49,0.00138,-0.0285623274580592,0.0001149273265657,-0.01719,-0.0166990135909959,-0.0168139409175616,-0.0094229454236568,-0.0083543639838606,0.0001149273265657,-0.10994484611755762
2010-05-31,-0.0118,0.0011,-0.0069,1e-05,91.49,0.00127,0.0,0.0001057717794523,-0.01179,-0.01179,-0.0118957717794523,0.0011,-0.0069,0.0001057717794523,-0.10994484611755762
2010-06-30,-0.0118,0.0011,-0.0069,1e-05,88.66,0.00127,-0.0309323423324953,0.0001057717794523,-0.01179,-0.0114253076838998,-0.0115310794633522,0.0010659744234342,-0.0066865668379057,0.0001057717794523,-0.04223015502923788
2010-06-30,-0.0098,0.0004,-0.0033,1e-05,88.66,0.0013,0.0,0.0001082688382827,-0.00979,-0.00979,-0.0098982688382827,0.0004,-0.0033,0.0001082688382827,-0.04223015502923788
2010-07-31,-0.0098,0.0004,-0.0033,1e-05,86.37,0.0013,-0.0258290096999773,0.0001082688382827,-0.00979,-0.0095371339950372,-0.0096454028333199,0.00038966839612,-0.00321476426799,0.0001082688382827,0.009602834795886306
2010-07-31,0.0006,0.0004,-0.0022,1e-05,86.37,0.00125,0.0,0.0001041070354639,0.00061,0.00061,0.000505892964536,0.0004,-0.0022,0.0001041070354639,0.009602834795886306
2010-08-31,0.0006,0.0004,-0.0022,1e-05,84.24,0.00125,-0.0246613407433137,0.0001041070354639,0.00061,0.0005949565821465,0.0004908495466826,0.0003901354637026,-0.0021457450503647,0.0001041070354639,-0.052772239069857285
2010-08-31,0.0001,-0.0025,0.0078,1e-05,84.24,0.0011799999999999,0.0,9.828019144775269e-05,0.00011,0.00011,1.171980855224732e-05,-0.0025,0.0078,9.828019144775269e-05,-0.052772239069857285
2010-09-30,0.0001,-0.0025,0.0078,1e-05,83.32,0.0011799999999999,-0.0109211775878442,9.828019144775269e-05,0.00011,0.0001087986704653,1.0518479017584452e-05,-0.0024726970560303,0.0077148148148148,9.828019144775269e-05,0.030869831586898266
2010-09-30,-0.0026,0.0003,0.0033,1e-05,83.32,0.0012,0.0,9.994504212973432e-05,-0.00259,-0.00259,-0.0026899450421297,0.0003,0.0033,9.994504212973432e-05,0.030869831586898266
2010-10-31,-0.0026,0.0003,0.0033,1e-05,80.68,0.0012,-0.0316850696111375,9.994504212973432e-05,-0.00259,-0.0025079356697071,-0.0026078807118368,0.0002904944791166,0.0031954392702832,9.994504212973432e-05,-0.022422920039685934
2010-10-31,0.0007,0.0034999999999999,-0.0013,1e-05,80.68,0.0012,0.0,9.994504212973432e-05,0.00071,0.00071,0.0006100549578702,0.0034999999999999,-0.0013,9.994504212973432e-05,-0.022422920039685934
2010-11-30,0.0007,0.0034999999999999,-0.0013,1e-05,84.03,0.0012,0.0415220624690133,9.994504212973432e-05,0.00071,0.0007394806643529,0.0006395356222232,0.0036453272186415,-0.0013539786812097,9.994504212973432e-05,0.06169615734638145
2010-11-30,-0.006,-0.0022,0.0005,1e-05,84.03,0.00132,0.0,0.0001099335060699,-0.00599,-0.00599,-0.0060999335060699,-0.0022,0.0005,0.0001099335060699,0.06169615734638145
2010-12-31,-0.006,-0.0022,0.0005,1e-05,81.51,0.00132,-0.0299892895394501,0.0001099335060699,-0.00599,-0.0058103641556586,-0.0059202976617286,-0.0021340235630132,0.0004850053552302,0.0001099335060699,0.043975172769532334
2010-12-31,-0.001,-0.0063,0.0022,1e-05,81.51,0.00138,0.0,0.0001149273265657,-0.00099,-0.00099,-0.0011049273265657,-0.0063,0.0022,0.0001149273265657,0.043975172769532334
2011-01-31,-0.001,-0.0063,0.0022,1e-05,82.04,0.00138,0.0065022696601644,0.0001149273265657,-0.00099,-0.0009964372469635,-0.0011113645735292,-0.006340964298859,0.0022143049932523,0.0001149273265657,0.01255009952166719
2011-01-31,0.0072,0.0002,-0.0029,0.0,82.04,0.00122,0.0,0.0001016098623265,0.0072,0.0072,0.0070983901376734,0.0002,-0.0029,0.0001016098623265,0.01255009952166719
2011-02-28,0.0072,0.0002,-0.0029,0.0,81.68,0.00122,-0.0043881033642125,0.0001016098623265,0.0072,0.0071684056557776,0.0070667957934511,0.0001991223793271,-0.0028872745002437,0.0001016098623265,0.04525975921668879
2011-02-28,0.0042,-0.0046,0.0028,1e-05,81.68,0.00128,0.0,0.0001066041400159,0.0042099999999999,0.0042099999999999,0.004103395859984,-0.0046,0.0028,0.0001066041400159,0.04525975921668879
2011-03-31,0.0042,-0.0046,0.0028,1e-05,82.84,0.00128,0.0142017629774731,0.0001066041400159,0.0042099999999999,0.0042697894221351,0.0041631852821192,-0.0046653281096963,0.0028397649363369,0.0001066041400159,-0.08608493168826015
2011-03-31,-0.0011,0.0059,-0.0028,0.0,82.84,0.00124,0.0,0.000103274652039,-0.0011,-0.0011,-0.001203274652039,0.0059,-0.0028,0.000103274652039,-0.08608493168826015
2011-04-30,-0.0011,0.0059,-0.0028,0.0,81.6,0.00124,-0.0149686141960406,0.000103274652039,-0.0011,-0.0010835345243843,-0.0011868091764234,0.0058116851762433,-0.002758087880251,0.000103274652039,-0.020163828473646506
2011-04-30,0.0029,0.0019,-0.0003,0.0,81.6,0.00125,0.0,0.0001041070354639,0.0029,0.0029,0.002795892964536,0.0019,-0.0003,0.0001041070354639,-0.020163828473646506
2011-05-31,0.0029,0.0019,-0.0003,0.0,81.6,0.00125,0.0,0.0001041070354639,0.0029,0.0029,0.002795892964536,0.0019,-0.0003,0.0001041070354639,-0.01569524622923313
2011-05-31,0.0104,0.0044,-0.0004,0.0,81.6,0.00117,0.0,9.744775467424029e-05,0.0104,0.0104,0.0103025522453257,0.0044,-0.0004,9.744775467424029e-05,-0.01569524622923313
2011-06-30,0.0104,0.0044,-0.0004,0.0,80.42,0.00117,-0.0144607843137254,9.744775467424029e-05,0.0104,0.0102496078431372,0.010152160088463,0.0043363725490196,-0.0003942156862745,9.744775467424029e-05,0.012808880932817068
2011-06-30,0.0098999999999999,0.0019,-0.0028,0.0,80.42,0.000955,0.0,7.954852028402293e-05,0.0098999999999999,0.0098999999999999,0.0098204514797159,0.0019,-0.0028,7.954852028402293e-05,0.012808880932817068
2011-07-31,0.0098999999999999,0.0019,-0.0028,0.0,77.59,0.000955,-0.0351902511812981,7.954852028402293e-05,0.0098999999999999,0.0095516165133051,0.0094720679930211,0.0018331385227555,-0.0027014672966923,7.954852028402293e-05,-0.009243748212183434
2011-07-31,-0.0056999999999999,0.0027,0.0007,0.0,77.59,0.001055,0.0,8.787418392697255e-05,-0.0056999999999999,-0.0056999999999999,-0.0057878741839269,0.0027,0.0007,8.787418392697255e-05,-0.009243748212183434
2011-08-31,-0.0056999999999999,0.0027,0.0007,0.0,76.58,0.001055,-0.013017141384199,8.787418392697255e-05,-0.0056999999999999,-0.00562580229411,-0.005713676478037,0.0026648537182626,0.000690888001031,8.787418392697255e-05,-0.084112839704241
2011-08-31,0.0042,-0.0081,0.0048,0.0,76.58,0.00106,0.0,8.829044709623979e-05,0.0042,0.0042,0.0041117095529037,-0.0081,0.0048,8.829044709623979e-05,-0.084112839704241
2011-09-30,0.0042,-0.0081,0.0048,0.0,76.7,0.00106,0.0015669887699139,8.829044709623979e-05,0.0042,0.0042065813528336,0.0041182909057373,-0.0081126926090363,0.0048075215460955,8.829044709623979e-05,-0.012237208635532348
2011-09-30,-0.025,-0.0008,-0.0021,0.0,76.7,0.0010249999999999,0.0,8.537656488716294e-05,-0.025,-0.025,-0.0250853765648871,-0.0008,-0.0021,8.537656488716294e-05,-0.012237208635532348
2011-10-31,-0.025,-0.0008,-0.0021,0.0,78.81,0.0010249999999999,0.027509778357236,8.537656488716294e-05,-0.025,-0.0256877444589309,-0.025773121023818,-0.0008220078226857,-0.0021577705345501,8.537656488716294e-05,0.003796805855885488
2011-10-31,-0.025,0.0007,-0.0087,0.0,78.81,0.00105,0.0,8.745791885167442e-05,-0.025,-0.025,-0.0250874579188516,0.0007,-0.0087,8.745791885167442e-05,0.003796805855885488
2011-11-30,-0.025,0.0007,-0.0087,0.0,78.01,0.00105,-0.0101509960664889,8.745791885167442e-05,-0.025,-0.0247462250983377,-0.0248336830171894,0.0006928943027534,-0.0086116863342215,8.745791885167442e-05,-0.046593167682761005
2011-11-30,0.0444,0.0106,0.0113,0.0,78.01,0.001055,0.0,8.787418392697255e-05,0.0444,0.0444,0.044312125816073,0.0106,0.0113,8.787418392697255e-05,-0.046593167682761005
2011-12-31,0.0444,0.0106,0.0113,0.0,77.57,0.001055,-0.0056403025253174,8.787418392697255e-05,0.0444,0.0441495705678759,0.0440616963839489,0.0105402127932316,0.0112362645814639,8.787418392697255e-05,0.00020586356750240675
2011-12-31,-0.0040999999999999,-0.0006,-0.002,0.0,77.57,0.001055,0.0,8.787418392697255e-05,-0.0040999999999999,-0.0040999999999999,-0.0041878741839269,-0.0006,-0.002,8.787418392697255e-05,0.00020586356750240675
2012-01-31,-0.0040999999999999,-0.0006,-0.002,0.0,76.3,0.001055,-0.0163723088822997,8.787418392697255e-05,-0.0040999999999999,-0.0040328735335825,-0.0041207477175095,-0.0005901766146706,-0.0019672553822354,8.787418392697255e-05,0.03659026737991211
2012-01-31,-0.0006,-0.0004,0.0003,0.0,76.3,0.001035,0.0,8.620911219070493e-05,-0.0006,-0.0006,-0.0006862091121907,-0.0004,0.0003,8.620911219070493e-05,0.03659026737991211
2012-02-29,-0.0006,-0.0004,0.0003,0.0,80.49,0.001035,0.0549148099606815,8.620911219070493e-05,-0.0006,-0.0006329488859764,-0.0007191579981671,-0.0004219659239842,0.0003164744429882,8.620911219070493e-05,0.10683596641567417
2012-02-29,-0.0055,-0.0102,0.0015,0.0,80.49,0.001065,0.0,8.870670835969818e-05,-0.0055,-0.0055,-0.0055887067083596,-0.0102,0.0015,8.870670835969818e-05,0.10683596641567417
2012-03-31,-0.0055,-0.0102,0.0015,0.0,82.17,0.001065,0.0208721580320536,8.870670835969818e-05,-0.0055,-0.0056147968691762,-0.0057035035775359,-0.0104128960119269,0.001531308237048,8.870670835969818e-05,0.021998604155597734
2012-03-31,0.0028,-0.0069,-0.0004,0.0,82.17,0.001035,0.0,8.620911219070493e-05,0.0028,0.0028,0.0027137908878092,-0.0069,-0.0004,8.620911219070493e-05,0.021998604155597734
2012-04-30,0.0028,-0.0069,-0.0004,0.0,80.74,0.001035,-0.0174029451137885,8.620911219070493e-05,0.0028,0.0027512717536813,0.0026650626414906,-0.0067799196787148,-0.0003930388219544,8.620911219070493e-05,-0.05861761278841404
2012-04-30,-0.0048,-0.0058,0.0,0.0,80.74,0.001035,0.0,8.620911219070493e-05,-0.0048,-0.0048,-0.0048862091121907,-0.0058,0.0,8.620911219070493e-05,-0.05861761278841404
2012-05-31,-0.0048,-0.0058,0.0,0.0,78.81,0.001035,-0.0239038890265047,8.620911219070493e-05,-0.0048,-0.0046852613326727,-0.0047714704448634,-0.0056613574436462,0.0,8.620911219070493e-05,-0.10541239538716995
2012-05-31,-0.0023,0.0015,0.0054,0.0,78.81,0.00107,0.0,8.912296771734773e-05,-0.0023,-0.0023,-0.0023891229677173,0.0015,0.0054,8.912296771734773e-05,-0.10541239538716995
2012-06-30,-0.0023,0.0015,0.0054,0.0,79.61,0.00107,0.0101509960664889,8.912296771734773e-05,-0.0023,-0.0023233472909529,-0.0024124702586702,0.0015152264940997,0.005454815378759,8.912296771734773e-05,0.07031373270250629
2012-06-30,0.0255,0.0034999999999999,-0.0062,0.0,79.61,0.00104,0.0,8.662538298365163e-05,0.0255,0.0255,0.0254133746170163,0.0034999999999999,-0.0062,8.662538298365163e-05,0.07031373270250629
2012-07-31,0.0255,0.0034999999999999,-0.0062,0.0,78.28,0.00104,-0.0167064439140811,8.662538298365163e-05,0.0255,0.0250739856801909,0.0249873602972072,0.0034415274463007,-0.0060964200477326,8.662538298365163e-05,-0.043852611133668895
2012-07-31,-0.0046999999999999,-0.0005,0.0018,0.0,78.28,0.0010199999999999,0.0,8.496028837634562e-05,-0.0046999999999999,-0.0046999999999999,-0.0047849602883763,-0.0005,0.0018,8.496028837634562e-05,-0.043852611133668895
2012-08-31,-0.0046999999999999,-0.0005,0.0018,0.0,78.46,0.0010199999999999,0.0022994379151761,8.496028837634562e-05,-0.0046999999999999,-0.0047108073582013,-0.0047957676465776,-0.0005011497189575,0.0018041389882473,8.496028837634562e-05,-0.006342414099551386
2012-08-31,0.0052,-0.001,-0.0002,0.0,78.46,0.001035,0.0,8.620911219070493e-05,0.0052,0.0052,0.0051137908878092,-0.001,-0.0002,8.620911219070493e-05,-0.006342414099551386
2012-09-30,0.0052,-0.001,-0.0002,0.0,77.58,0.001035,-0.011215906194239,8.620911219070493e-05,0.0052,0.0051416772877899,0.0050554681755992,-0.0009887840938057,-0.0001977568187611,8.620911219070493e-05,0.007900016601054993
2012-09-30,-0.0046,-0.003,-0.0022,0.0,77.58,0.001055,0.0,8.787418392697255e-05,-0.0046,-0.0046,-0.0046878741839269,-0.003,-0.0022,8.787418392697255e-05,0.007900016601054993
2012-10-31,-0.0046,-0.003,-0.0022,0.0,79.73,0.001055,0.0277133281773653,8.787418392697255e-05,-0.0046,-0.0047274813096158,-0.0048153554935428,-0.003083139984532,-0.0022609693219902,8.787418392697255e-05,0.0066583958849482094
2012-10-31,0.0014,0.0048,0.0036,0.0,79.73,0.0010299999999999,0.0,8.579283949194938e-05,0.0014,0.0014,0.001314207160508,0.0048,0.0036,8.579283949194938e-05,0.0066583958849482094
2012-11-30,0.0014,0.0048,0.0036,0.0,82.63,0.0010299999999999,0.0363727580584472,8.579283949194938e-05,0.0014,0.0014509218612818,0.0013651290217898,0.0049745892386805,0.0037309419290104,8.579283949194938e-05,0.05271241089807188
2012-11-30,0.0002,-0.0016,0.0028,0.0,82.63,0.001055,0.0,8.787418392697255e-05,0.0002,0.0002,0.000112125816073,-0.0016,0.0028,8.787418392697255e-05,0.05271241089807188
2012-12-31,0.0002,-0.0016,0.0028,0.0,86.32,0.001055,0.0446569042720561,8.787418392697255e-05,0.0002,0.0002089313808544,0.0001210571969274,-0.0016714510468352,0.0029250393319617,8.787418392697255e-05,0.10024820671255474
2012-12-31,0.0171,0.0038,-0.0011,1e-05,86.32,0.00109,0.0,9.078798609007954e-05,0.01711,0.01711,0.0170192120139099,0.0038,-0.0011,9.078798609007954e-05,0.10024820671255474
2013-01-31,0.0171,0.0038,-0.0011,1e-05,90.92,0.00109,0.0532900834105654,9.078798609007954e-05,0.01711,0.0180217933271547,0.0179310053410646,0.0040025023169601,-0.0011586190917516,9.078798609007954e-05,0.09356828721705313
2013-01-31,-0.0007,0.0069,0.0016,0.0,90.92,0.00098,0.0,8.163000767269502e-05,-0.0007,-0.0007,-0.0007816300076726,0.0069,0.0016,8.163000767269502e-05,0.09356828721705313
2013-02-28,-0.0007,0.0069,0.0016,0.0,92.36,0.00098,0.0158380994280686,8.163000767269502e-05,-0.0007,-0.0007110866695996,-0.0007927166772723,0.0070092828860536,0.0016253409590849,8.163000767269502e-05,0.03766016819413065
2013-02-28,-0.0006,0.001,-0.0014,0.0,92.36,0.00067,0.0,5.58161951829117e-05,-0.0006,-0.0006,-0.0006558161951829,0.001,-0.0014,5.58161951829117e-05,0.03766016819413065
2013-03-31,-0.0006,0.001,-0.0014,0.0,94.04,0.00067,0.018189692507579,5.58161951829117e-05,-0.0006,-0.0006109138155045,-0.0006667300106874,0.0010181896925075,-0.0014254655695106,5.58161951829117e-05,0.06264483307166446
2013-03-31,0.0039,-0.0027,-0.0029,0.0,94.04,0.000425,0.0,3.5409769667760216e-05,0.0039,0.0039,0.0038645902303322,-0.0027,-0.0029,3.5409769667760216e-05,0.06264483307166446
2013-04-30,0.0039,-0.0027,-0.0029,0.0,97.83,0.000425,0.0403019991492981,3.5409769667760216e-05,0.0039,0.0040571777966822,0.0040217680270145,-0.0028088153977031,-0.0030168757975329,3.5409769667760216e-05,0.12379672829248278
2013-04-30,0.0029,0.0037,-0.0001,0.0,97.83,0.00091,0.0,7.580172289034515e-05,0.0029,0.0029,0.0028241982771096,0.0037,-0.0001,7.580172289034515e-05,0.12379672829248278
2013-05-31,0.0029,0.0037,-0.0001,0.0,100.63,0.00091,0.0286210773791271,7.580172289034515e-05,0.0029,0.0029830011243994,0.0029071994015091,0.0038058979863027,-0.0001028621077379,7.580172289034515e-05,-0.025190301050473374
2013-05-31,-0.0132,0.0051,-0.0026,0.0,100.63,0.000753,0.0,6.272835381926356e-05,-0.0132,-0.0132,-0.0132627283538192,0.0051,-0.0026,6.272835381926356e-05,-0.025190301050473374
2013-06-30,-0.0132,0.0051,-0.0026,0.0,98.83,0.000753,-0.0178873099473317,6.272835381926356e-05,-0.0132,-0.0129638875086952,-0.0130266158625144,0.0050087747192686,-0.0025534929941369,6.272835381926356e-05,-0.0017081331125037291
2013-06-30,-0.0034,0.0031,-0.0012,0.0,98.83,0.000967,0.0,8.054764017795257e-05,-0.0034,-0.0034,-0.0034805476401779,0.0031,-0.0012,8.054764017795257e-05,-0.0017081331125037291
2013-07-31,-0.0034,0.0031,-0.0012,0.0,97.85,0.000967,-0.0099160174036224,8.054764017795257e-05,-0.0034,-0.0033662855408276,-0.0034468331810056,0.0030692603460487,-0.0011881007791156,8.054764017795257e-05,-0.0018874044952977842
2013-07-31,0.001,0.0013,0.0015,0.0,97.85,0.000849,0.0,7.07224843301546e-05,0.001,0.001,0.0009292775156698,0.0013,0.0015,7.07224843301546e-05,-0.0018874044952977842
2013-08-31,0.001,0.0013,0.0015,0.0,98.06,0.000849,0.0021461420541646,7.07224843301546e-05,0.001,0.0010021461420541,0.000931423657724,0.0013027899846704,0.0015032192130812,7.07224843301546e-05,-0.022664931916971054
2013-08-31,-0.0046999999999999,-0.0115,-0.0019,0.0,98.06,0.0008129999999999,0.0,6.772476776140124e-05,-0.0046999999999999,-0.0046999999999999,-0.0047677247677614,-0.0115,-0.0019,6.772476776140124e-05,-0.022664931916971054
2013-09-30,-0.0046999999999999,-0.0115,-0.0019,0.0,97.89,0.0008129999999999,-0.0017336324699164,6.772476776140124e-05,-0.0046999999999999,-0.0046918519273913,-0.0047595766951527,-0.0114800632265959,-0.0018967060983071,6.772476776140124e-05,0.07960754294175265
2013-09-30,-0.0049,0.0052,0.0001,0.0,97.89,0.000281,0.0,2.3413651336401387e-05,-0.0049,-0.0049,-0.0049234136513364,0.0052,0.0001,2.3413651336401387e-05,0.07960754294175265
2013-10-31,-0.0049,0.0052,0.0001,0.0,98.34,0.000281,0.0045969966288692,2.3413651336401387e-05,-0.0049,-0.0049225252834814,-0.0049459389348178,0.0052239043824701,0.0001004596996628,2.3413651336401387e-05,0.00013402075450930084
2013-10-31,-0.0033,-0.0008,-0.0045,0.0,98.34,0.000696,0.0,5.798150622315923e-05,-0.0033,-0.0033,-0.0033579815062231,-0.0008,-0.0045,5.798150622315923e-05,0.00013402075450930084
2013-11-30,-0.0033,-0.0008,-0.0045,0.0,102.24,0.000696,0.0396583282489322,5.798150622315923e-05,-0.0033,-0.0034308724832214,-0.0034888539894446,-0.0008317266625991,-0.0046784624771201,5.798150622315923e-05,0.05392462603407533
2013-11-30,-0.0003,0.0029,-0.0015,0.0,102.24,0.000446,0.0,3.715907134460572e-05,-0.0003,-0.0003,-0.0003371590713446,0.0029,-0.0015,3.715907134460572e-05,0.05392462603407533
2013-12-31,-0.0003,0.0029,-0.0015,0.0,105.37,0.000446,0.030614241001565,3.715907134460572e-05,-0.0003,-0.0003091842723004,-0.000346343343645,0.0029887812989045,-0.0015459213615023,3.715907134460572e-05,0.034663851793187206
2013-12-31,0.0043,-0.0018,0.0008,0.0,105.37,0.000498,0.0,4.149053063762232e-05,0.0043,0.0043,0.0042585094693623,-0.0018,0.0008,4.149053063762232e-05,0.034663851793187206
2014-01-31,0.0043,-0.0018,0.0008,0.0,102.49,0.000498,-0.0273322577583753,4.149053063762232e-05,0.0043,0.0041824712916389,0.0041409807610013,-0.0017508019360349,0.0007781341937932,4.149053063762232e-05,-0.0626972655590925
